Date,Meeting,Agenda,Department,Yen_Amount,Type,Speaker,Nakashima_Role,Notes,Source_File,Page
2026,2026gikaikaigiroku3gatsu,◎議案第２号村保有基金の運用収益等を有効活用するための,,,基金,議長(寺前伊平君),,異議なしと認めます。したがって、日程第７、議案第１号、特別職の職員で非 常勤のものの報酬等に関する条例の一部を改正する条例の制定については、むらづくり委員会 に付託することに決定しました。   ◎議案第２号村保有基金の運用収益等を有効活用するための 関係条例の整理に関する条例の制定について ［上程、説明、総括的質疑、むらづくり委員会付託］ －８－,2026gikaikaigiroku3gatsu,8
2026,2026gikaikaigiroku3gatsu,◎議案第２号村保有基金の運用収益等を有効活用するための,,,基金,議長(寺前伊平君),,次に、日程第８、議案第２号、村保有基金の運用収益等を有効活用するため の関係条例の整理に関する条例の制定についてを議題と致します。本案について、提案理由の説 明を求めます。伊藤村長。,2026gikaikaigiroku3gatsu,8
2026,2026gikaikaigiroku3gatsu,◎議案第２号村保有基金の運用収益等を有効活用するための,,,基金,村長(伊藤収宜君),,本案につきましては、村保有基金の運用収益等を有効活用するために、整理 条例として基金条例の一部改正を行うものでございます。よろしくお願いします。,2026gikaikaigiroku3gatsu,8
2026,2026gikaikaigiroku3gatsu,◎議案第３号御杖村国民健康保険税条例の一部を改正する条例,,,基金,議長(寺前伊平君),,異議なしと認めます。したがって、日程第８、議案第２号、村保有基金の運用 収益等を有効活用するための関係条例の整理に関する条例の制定についても、むらづくり委員 会に付託することに決定しました。     ◎議案第３号御杖村国民健康保険税条例の一部を改正する条例 の制定について ［上程、説明、質疑、討論、採決］,2026gikaikaigiroku3gatsu,8
2026,2026gikaikaigiroku3gatsu,◎議案第１７号令和７年度御杖村一般会計補正予算（第８号）の,,,"予算,決算,補正予算",議長(寺前伊平君),,異議なしと認めます。したがって、日程第２２、議案第１６号、御杖村過疎地域 持続的発展計画の変更についても、むらづくり委員会に付託することに決定しました。     ◎議案第１７号令和７年度御杖村一般会計補正予算（第８号）の 議定について ［上程、説明、総括的質疑、予算決算委員会付託］,2026gikaikaigiroku3gatsu,20
2026,2026gikaikaigiroku3gatsu,◎議案第１７号令和７年度御杖村一般会計補正予算（第８号）の,,,"予算,補正予算",議長(寺前伊平君),,次に、日程第２３、議案第１７号、令和７年度御杖村一般会計補正予算第８号 の議定についてを議題と致します。本案について、提案理由の説明を求めます。伊藤村長。,2026gikaikaigiroku3gatsu,20
2026,2026gikaikaigiroku3gatsu,◎議案第１７号令和７年度御杖村一般会計補正予算（第８号）の,,2806377000,予算,村長(伊藤収宜君),,本案につきましては、歳入歳出予算の総額から歳入歳出それぞれ８，６２２万 ２千円を減額し補正後の総額を２８億６３７万７千円とするものでございます。主な内容ですが、事 業等における請負差等により発生する不用額の減額となっており、収支見込みによる余剰金を基 金積立するものでございます。よろしくお願いします。,2026gikaikaigiroku3gatsu,20
2026,2026gikaikaigiroku3gatsu,◎議案第１７号令和７年度御杖村一般会計補正予算（第８号）の,,,"予算,決算",議長(寺前伊平君),,質疑なしと認めます。これで総括的質疑を終わります。本案については、議会 運営委員会委員長の報告のとおり、全員協議会で詳細な説明を受け、予算決算委員会に付託す ることにしたいと思います。ご異議ありませんか。 （「異議なし」の声あり）,2026gikaikaigiroku3gatsu,20
2026,2026gikaikaigiroku3gatsu,◎議案第１８号令和７年度御杖村国民健康保険特別会計補正,,,"予算,決算,補正予算",議長(寺前伊平君),,異議なしと認めます。したがって、日程第２３、議案第１７号、令和７年度御杖 村一般会計補正予算第８号の議定については、予算決算委員会に付託することに決定しました。 －21－ ◎議案第１８号令和７年度御杖村国民健康保険特別会計補正 予算（第２号）の議定について ［上程、説明、総括的質疑、予算決算委員会付託］,2026gikaikaigiroku3gatsu,21
2026,2026gikaikaigiroku3gatsu,◎議案第１８号令和７年度御杖村国民健康保険特別会計補正,,,予算,議長(寺前伊平君),,次に、日程第２４、議案第１８号、令和７年度御杖村国民健康保険特別会計補 正予算第２号の議定についてを議題と致します。本案について、提案理由の説明を求めます。 伊藤村長。,2026gikaikaigiroku3gatsu,21
2026,2026gikaikaigiroku3gatsu,◎議案第１８号令和７年度御杖村国民健康保険特別会計補正,,108537000,予算,村長(伊藤収宜君),,本案につきましては、先ず、事業勘定ですが、歳入歳出予算の総額に歳入歳 出それぞれ２３１万円を追加し補正後の総額を２億４，２９２万４千円とするものでございます。主な 内容は、国民健康保険事業費納付金を増額するものでございます。診療施設勘定につきまして は、歳入歳出予算の総額から歳入歳出からそれぞれ１５０万円を減額し、補正後の総額を１億 ８５３万７千円とするものです。主な内容は、代診医師報酬を減額する,2026gikaikaigiroku3gatsu,21
